non_word	real_word	jaro_winkler	levenshtein_distance	corpus	aspell_rank	aspell_n_candidates	edit_distance_rank	edit_distance_n_candidates
refrighter	refrigerator	0.9077777777777777	4	birbeck	-1	13	-1	1
refrigiater	refrigerator	0.9084848484848485	3	birbeck	1	4	-1	1
refrigiator	refrigerator	0.9084848484848485	2	birbeck	0	8	0	1
refrigidator	refrigerator	0.8933333333333334	2	birbeck	1	4	0	1
refrigirador	refrigerator	0.9333333333333333	2	birbeck	0	7	0	1
refrigirator	refrigerator	0.9666666666666666	1	birbeck	0	6	0	1
refrigitator	refrigerator	0.9133333333333333	2	birbeck	0	3	0	1
refrigiter	refrigerator	0.9077777777777777	4	birbeck	-1	12	-1	1
refrigorator	refrigerator	0.9303030303030303	1	birbeck	0	6	0	1
refrigortar	refrigerator	0.9651515151515152	3	birbeck	0	11	-1	1
refrigrater	refrigerator	0.946969696969697	2	birbeck	0	6	0	4
refrigrator	refrigerator	0.9833333333333333	1	birbeck	0	6	0	1
refrigriator	refrigerator	0.9666666666666666	2	birbeck	0	6	0	1
refrigtator	refrigerator	0.9284848484848485	2	birbeck	0	5	0	1
refrigtor	refrigerator	0.9277777777777778	3	birbeck	0	5	-1	1
refriguater	refrigerator	0.9084848484848485	3	birbeck	1	4	-1	1
refriguator	refrigerator	0.9084848484848485	2	birbeck	0	7	0	1
refriguerator	refrigerator	0.9846153846153847	1	birbeck	0	6	0	1
refrigurator	refrigerator	0.9666666666666666	1	birbeck	0	6	0	1
refuidigator	refrigerator	0.8314814814814815	4	birbeck	-1	7	-1	1
reviauorter	refrigerator	0.795959595959596	7	birbeck	-1	19	-1	1
refond	refund	0.9222222222222223	1	birbeck	3	22	1	2
refound	refund	0.9666666666666667	1	birbeck	2	16	0	5
refuce	refuse	0.9333333333333333	1	birbeck	0	33	0	5
refues	refuse	0.9666666666666667	2	birbeck	3	51	3	7
aganed	regained	0.7527777777777779	3	birbeck	-1	37	-1	26
becaned	regained	0.7797619047619048	3	birbeck	-1	22	-1	1
cant	regained	0.5833333333333334	6	birbeck	-1	28	-1	1
ergend	regained	0.8055555555555555	5	birbeck	-1	39	-1	18
gained	regained	0.8055555555555555	2	birbeck	16	27	-1	1
raid	regained	0.7375	4	birbeck	-1	19	-1	1
rand	regained	0.7375	4	birbeck	-1	24	-1	1
ranin	regained	0.6833333333333332	5	birbeck	-1	28	-1	1
re_gaind	regained	0.9333333333333333	2	birbeck	0	16	0	4
reang	regained	0.8466666666666666	4	birbeck	-1	25	-1	2
recained	regained	0.9333333333333333	1	birbeck	2	16	2	4
recan	regained	0.8133333333333332	4	birbeck	-1	43	-1	5
recand	regained	0.8555555555555556	3	birbeck	14	32	-1	2
rega	regained	0.9	4	birbeck	-1	10	-1	4
regad	regained	0.925	3	birbeck	-1	49	-1	4
regain	regained	0.95	2	birbeck	5	17	-1	1
regaind	regained	0.975	1	birbeck	0	16	0	4
regaint	regained	0.9214285714285715	2	birbeck	3	11	-1	3
regand	regained	0.95	2	birbeck	2	27	-1	2
regande	regained	0.9464285714285714	3	birbeck	0	43	0	11
reganded	regained	0.9214285714285715	2	birbeck	3	7	-1	2
regane	regained	0.95	2	birbeck	0	12	-1	1
reganed	regained	0.975	1	birbeck	0	18	0	2
regeard	regained	0.8694444444444446	4	birbeck	-1	11	-1	2
reged	regained	0.9125	3	birbeck	-1	81	-1	3
regent	regained	0.8269444444444445	4	birbeck	-1	22	-1	1
regianed	regained	0.9708333333333333	2	birbeck	0	28	0	1
regined	regained	0.9708333333333333	1	birbeck	0	21	0	6
regned	regained	0.9416666666666667	2	birbeck	-1	26	-1	2
reguned	regained	0.9083333333333333	2	birbeck	0	49	1	19
renked	regained	0.8555555555555556	4	birbeck	-1	30	-1	3
retand	regained	0.8555555555555556	3	birbeck	-1	28	-1	2
rgaind	regained	0.9249999999999999	2	birbeck	0	18	0	25
rgan	regained	0.8500000000000001	4	birbeck	-1	5	-1	4
rigd	regained	0.5972222222222222	5	birbeck	-1	7	-1	5
riged	regained	0.8274999999999999	4	birbeck	-1	18	-1	9
right	regained	0.5472222222222222	6	birbeck	-1	24	-1	1
rog	regained	0.6388888888888888	6	birbeck	-1	29	-1	21
reguard	regard	0.9666666666666667	1	birbeck	2	27	0	1
regaurding	regarding	0.98	1	birbeck	0	14	0	1
reguarding	regarding	0.9766666666666667	1	birbeck	0	11	0	1
range	region	0.5777777777777778	5	birbeck	-1	18	-1	1
rant	region	0.47222222222222215	5	birbeck	-1	22	-1	1
reach	region	0.5777777777777778	4	birbeck	-1	20	-1	1
reachn	region	0.6666666666666666	3	birbeck	-1	18	-1	1
reachon	region	0.7968253968253969	3	birbeck	-1	32	-1	12
reagen	region	0.8222222222222222	3	birbeck	6	11	-1	1
reaghen	region	0.7968253968253969	3	birbeck	10	16	-1	6
reagion	region	0.9619047619047619	1	birbeck	0	15	0	1
recun	region	0.76	3	birbeck	18	24	-1	3
redgen	region	0.8222222222222222	3	birbeck	10	22	-1	1
reg	region	0.8333333333333334	3	birbeck	-1	35	-1	1
regan	region	0.8755555555555556	2	birbeck	8	21	-1	5
regane	region	0.8444444444444443	3	birbeck	6	12	-1	1
regein	region	0.9222222222222223	2	birbeck	2	11	-1	1
regen	region	0.8755555555555556	2	birbeck	11	41	-1	1
regene	region	0.8444444444444443	3	birbeck	10	32	-1	1
regens	region	0.8444444444444443	3	birbeck	-1	50	-1	2
regent	region	0.8444444444444443	3	birbeck	-1	22	-1	1
regernent	region	0.7925925925925926	5	birbeck	-1	15	-1	2
regian	region	0.9333333333333333	1	birbeck	1	5	1	2
regieon	region	0.9714285714285714	1	birbeck	0	25	0	1
regin	region	0.9666666666666667	1	birbeck	0	17	0	6
regjen	region	0.8444444444444443	2	birbeck	2	12	5	9
regoen	region	0.9222222222222223	2	birbeck	0	23	1	20
regon	region	0.9611111111111111	1	birbeck	2	25	0	2
regone	region	0.9222222222222223	2	birbeck	4	27	-1	3
regrete	region	0.6428571428571429	4	birbeck	-1	10	-1	2
regun	region	0.8755555555555556	2	birbeck	5	24	-1	2
regur	region	0.79	3	birbeck	-1	19	-1	1
regurne	region	0.8222222222222222	3	birbeck	9	53	-1	6
reguse	region	0.6666666666666666	3	birbeck	-1	55	-1	2
reigen	region	0.8577777777777779	3	birbeck	7	23	-1	1
reigion	region	0.9174603174603175	1	birbeck	2	9	1	2
reigon	region	0.9555555555555556	2	birbeck	1	17	1	2
rejeion	region	0.8793650793650793	2	birbeck	2	18	2	4
ren	region	0.6666666666666666	3	birbeck	-1	51	-1	29
rengin	region	0.9111111111111112	2	birbeck	2	20	-1	1
rengt	region	0.76	4	birbeck	-1	47	-1	1
reon	region	0.9111111111111111	2	birbeck	-1	13	-1	5
resgen	region	0.8222222222222222	3	birbeck	11	22	-1	18
resion	region	0.9111111111111112	1	birbeck	5	26	2	4
reyegt	region	0.6666666666666666	4	birbeck	-1	28	-1	14
riegeon	region	0.9071428571428571	2	birbeck	0	38	0	3
rigeosternt	region	0.8136363636363636	7	birbeck	-1	7	-1	1
righed	region	0.5555555555555555	4	birbeck	-1	31	-1	3
rigion	region	0.8400000000000001	1	birbeck	10	46	0	1
rleay	region	0.5777777777777778	5	birbeck	-1	28	-1	1
ruged	region	0.5888888888888889	4	birbeck	-1	15	-1	6
redecher	register	0.6666666666666666	4	birbeck	-1	25	-1	2
redishter	register	0.9074074074074073	2	birbeck	-1	21	0	2
regester	register	0.9083333333333333	1	birbeck	2	24	0	1
registra	register	0.95	2	birbeck	3	10	-1	2
registur	register	0.95	1	birbeck	0	11	0	1
rgister	register	0.9625	1	birbeck	0	9	0	2
regestration	registration	0.961111111111111	1	birbeck	0	5	0	1
registeration	registration	0.9846153846153847	1	birbeck	0	5	0	1
resgustreation	registration	0.8963924963924963	3	birbeck	1	7	-1	1
regsirties	registries	0.9533333333333333	3	birbeck	0	25	0	1
regreat	regret	0.9714285714285714	1	birbeck	0	17	0	2
Regreted	regretted	0.8366402116402116	2	birbeck	-1	12	0	3
gregrated	regretted	0.7566137566137566	3	birbeck	3	4	-1	1
receted	regretted	0.873015873015873	3	birbeck	-1	25	-1	2
recorrected	regretted	0.8437710437710438	4	birbeck	-1	8	-1	5
redricted	regretted	0.7777777777777778	3	birbeck	-1	7	-1	9
regarded	regretted	0.825	4	birbeck	-1	17	-1	1
regated	regretted	0.85	3	birbeck	-1	30	-1	4
regerted	regretted	0.9449074074074074	2	birbeck	0	13	-1	1
regeted	regretted	0.9481481481481482	2	birbeck	1	43	1	36
regetted	regretted	0.9740740740740741	1	birbeck	0	48	0	1
regreated	regretted	0.9555555555555556	1	birbeck	0	5	0	3
regrected	regretted	0.9555555555555556	1	birbeck	0	11	0	1
regreeted	regretted	0.9305555555555555	1	birbeck	3	10	0	1
regreted	regretted	0.9777777777777777	1	birbeck	2	12	0	1
regretite	regretted	0.9555555555555556	2	birbeck	0	11	0	1
requeted	regretted	0.8444444444444443	3	birbeck	-1	3	-1	2
ungreaded	regretted	0.5703703703703704	4	birbeck	-1	10	-1	1
unregereted	regretted	0.7887205387205386	4	birbeck	-1	5	-1	1
reguler	regular	0.9428571428571428	1	birbeck	0	32	0	1
reguarly	regularly	0.9527777777777777	1	birbeck	0	10	0	1
regulary	regularly	0.9777777777777777	1	birbeck	0	7	0	3
regurarly	regularly	0.9305555555555555	1	birbeck	0	8	0	1
rehabilatate	rehabilitate	0.9484848484848484	1	birbeck	0	4	0	1
rehersed	rehearsed	0.9777777777777777	1	birbeck	0	9	0	2
rehersing	rehearsing	0.98	1	birbeck	0	8	0	2
reighn	reign	0.9666666666666667	1	birbeck	0	36	0	1
rein	reign	0.9533333333333333	1	birbeck	2	13	-1	1
reinfore	reinforce	0.9777777777777777	1	birbeck	2	23	0	1
rejoce	rejoice	0.9714285714285714	1	birbeck	0	33	0	1
rejoyce	rejoice	0.9428571428571428	1	birbeck	0	6	0	1
reg	rejoined	0.6388888888888888	6	birbeck	-1	35	-1	1
recate	relate	0.9111111111111112	1	birbeck	9	46	2	3
relasions	relations	0.9555555555555556	1	birbeck	0	32	0	1
reylations	relations	0.9733333333333334	1	birbeck	0	12	0	2
relation_ship	relationship	0.9846153846153847	1	birbeck	0	3	0	1
reltionship	relationship	0.9805555555555555	1	birbeck	0	3	0	1
relitive	relative	0.9083333333333333	1	birbeck	2	15	0	1
reat	relatively	0.84	6	birbeck	-1	24	-1	21
relativly	relatively	0.98	1	birbeck	0	6	0	1
relitivly	relatively	0.8982407407407408	2	birbeck	0	6	0	1
reletivs	relatives	0.9189814814814814	2	birbeck	1	16	0	2
relacks	relax	0.8742857142857143	3	birbeck	10	27	-1	1
relax	relaxed	0.9428571428571428	2	birbeck	6	25	-1	1
relavent	relevant	0.9708333333333333	2	birbeck	0	7	0	5
relevaant	relevant	0.9777777777777777	1	birbeck	0	9	0	1
relevent	relevant	0.95	1	birbeck	2	16	0	1
revelent	relevant	0.8952380952380953	3	birbeck	7	21	-1	1
relable	reliable	0.9708333333333333	1	birbeck	3	11	1	2
relible	reliable	0.975	1	birbeck	0	4	0	1
relieable	reliable	0.9277777777777778	1	birbeck	2	5	1	2
realied	relied	0.9619047619047619	1	birbeck	1	21	1	4
afefew	relief	0.5555555555555555	5	birbeck	-1	53	-1	1
aleave	relief	0.5555555555555555	5	birbeck	-1	20	-1	2
atut	relief	0.0	6	birbeck	-1	4	-1	3
eres	relief	0.6388888888888888	4	birbeck	-1	41	-1	14
erlefe	relief	0.8222222222222223	4	birbeck	1	42	-1	1
felef	relief	0.8222222222222223	2	birbeck	11	100	15	49
filth	relief	0.41111111111111115	5	birbeck	-1	15	-1	1
ralef	relief	0.765	2	birbeck	17	60	56	83
ralefle	relief	0.7442857142857143	4	birbeck	7	22	-1	1
reafe	relief	0.7911111111111111	3	birbeck	-1	28	-1	79
realeaf	relief	0.8793650793650793	3	birbeck	3	50	-1	2
realeve	relief	0.7968253968253969	4	birbeck	16	23	-1	7
refule	relief	0.8222222222222222	4	birbeck	-1	26	-1	5
reilef	relief	0.9555555555555556	2	birbeck	0	37	0	1
reileif	relief	0.9174603174603175	3	birbeck	0	38	0	1
relc	relief	0.825	3	birbeck	-1	4	-1	4
releaf	relief	0.9222222222222223	2	birbeck	2	33	0	16
releafe	relief	0.8944444444444445	3	birbeck	1	19	-1	1
releave	relief	0.8222222222222222	4	birbeck	-1	17	-1	2
releef	relief	0.9222222222222223	1	birbeck	0	33	0	1
relef	relief	0.9611111111111111	1	birbeck	0	54	0	2
relefe	relief	0.9222222222222223	2	birbeck	0	13	0	19
relefen	relief	0.8944444444444445	3	birbeck	0	24	-1	4
releif	relief	0.9611111111111111	2	birbeck	0	31	0	1
reler	relief	0.8755555555555556	2	birbeck	-1	24	-1	3
relevere	relief	0.8055555555555556	4	birbeck	-1	9	-1	3
relf	relief	0.9222222222222222	2	birbeck	-1	8	-1	7
relfe	relief	0.9144444444444445	2	birbeck	0	51	0	43
relfy	relief	0.8755555555555556	3	birbeck	2	41	-1	2
relieve	relief	0.9095238095238095	2	birbeck	5	7	-1	1
relif	relief	0.9666666666666667	1	birbeck	0	28	0	2
relife	relief	0.9666666666666667	2	birbeck	0	21	0	3
relive	relief	0.9333333333333333	2	birbeck	8	20	-1	1
relver	relief	0.8444444444444443	2	birbeck	17	31	-1	2
reteave	relief	0.6428571428571429	5	birbeck	-1	26	-1	1
rielife	relief	0.8571428571428572	3	birbeck	0	23	0	4
rilfe	relief	0.8300000000000001	3	birbeck	9	19	-1	3
rinney	relief	0.6666666666666666	4	birbeck	-1	43	-1	30
riylf	relief	0.765	4	birbeck	14	53	-1	9
rleaf	relief	0.765	3	birbeck	12	39	-1	1
rlef	relief	0.825	2	birbeck	-1	3	-1	3
rles	relief	0.6388888888888888	3	birbeck	-1	20	-1	8
rlif	relief	0.8999999999999999	2	birbeck	0	29	0	53
releive	relieve	0.9666666666666667	2	birbeck	0	10	0	3
releaved	relieved	0.9416666666666667	2	birbeck	4	15	-1	1
religeon	religion	0.95	1	birbeck	0	6	0	1
religon	religion	0.975	1	birbeck	0	11	0	1
religous	religious	0.9777777777777777	1	birbeck	0	16	0	1
religously	religiously	0.9818181818181818	1	birbeck	0	4	0	1
relingushed	relinquished	0.9484848484848484	2	birbeck	0	5	0	1
relectant	reluctant	0.9481481481481482	1	birbeck	0	11	0	1
remaine	remain	0.9714285714285714	1	birbeck	1	19	1	4
remane	remain	0.9333333333333333	2	birbeck	4	30	-1	3
remander	remainder	0.9777777777777777	1	birbeck	0	16	0	3
remained	remaining	0.8833333333333333	3	birbeck	-1	15	-1	1
remarke	remark	0.9714285714285714	1	birbeck	2	8	1	4
remidy	remedy	0.9222222222222223	1	birbeck	1	18	0	1
min	remember	0.4861111111111111	7	birbeck	-1	48	-1	1
ramb	remember	0.7375	5	birbeck	-1	13	-1	6
reambeer	remember	0.8952380952380953	3	birbeck	6	43	-1	2
reamber	remember	0.8507936507936509	2	birbeck	15	40	-1	1
reameder	remember	0.8666666666666667	3	birbeck	-1	27	-1	3
reamemer	remember	0.9333333333333333	2	birbeck	1	15	1	3
rebemer	remember	0.9285714285714286	2	birbeck	-1	20	0	6
remamber	remember	0.9083333333333333	1	birbeck	2	6	0	1
remanber	remember	0.8444444444444444	2	birbeck	6	9	5	6
rembember	remember	0.9449074074074074	1	birbeck	0	5	0	1
rembemer	remember	0.9708333333333333	2	birbeck	0	15	0	2
rember	remember	0.9027777777777778	2	birbeck	3	28	-1	2
rembered	remember	0.8750000000000001	4	birbeck	-1	17	-1	12
rembour	remember	0.8458333333333333	4	birbeck	5	64	-1	1
rembre	remember	0.9027777777777778	4	birbeck	-1	18	-1	20
remder	remember	0.8736111111111112	3	birbeck	-1	23	-1	3
remdr	remember	0.8366666666666667	4	birbeck	-1	21	-1	33
remebe	remember	0.95	2	birbeck	0	44	0	11
remebeer	remember	0.95	2	birbeck	0	40	0	1
remeber	remember	0.975	1	birbeck	0	34	0	1
remeberd	remember	0.95	2	birbeck	-1	27	1	3
remebmer	remember	0.975	2	birbeck	0	9	0	1
remedr	remember	0.8916666666666667	3	birbeck	-1	20	-1	1
rememba	remember	0.9214285714285715	2	birbeck	0	8	0	1
remembed	remember	0.95	1	birbeck	3	6	0	1
rememberd	remember	0.9777777777777777	1	birbeck	1	3	1	3
remembered	remember	0.96	2	birbeck	3	8	-1	1
rememder	remember	0.95	1	birbeck	0	17	0	1
rememeber	remember	0.9527777777777777	1	birbeck	0	4	0	1
rememember	remember	0.9349999999999999	2	birbeck	0	6	0	1
rememer	remember	0.975	1	birbeck	0	16	0	1
rememmber	remember	0.9777777777777777	1	birbeck	0	4	0	1
rememmer	remember	0.95	1	birbeck	0	9	0	1
remenber	remember	0.95	1	birbeck	0	9	0	1
remenberd	remember	0.9305555555555555	2	birbeck	-1	7	1	3
remend	remember	0.8333333333333334	4	birbeck	-1	23	-1	4
remender	remember	0.9	2	birbeck	-1	25	-1	1
remened	remember	0.8678571428571429	3	birbeck	-1	13	-1	44
remener	remember	0.9214285714285715	2	birbeck	-1	56	1	16
remer	remember	0.925	3	birbeck	-1	77	-1	2
remerber	remember	0.9214285714285715	1	birbeck	0	34	0	1
remerbor	remember	0.8666666666666667	2	birbeck	0	16	0	1
remerd	remember	0.8916666666666667	4	birbeck	-1	25	-1	31
remermber	remember	0.9277777777777778	1	birbeck	0	4	0	1
remmber	remember	0.9375	1	birbeck	0	24	0	1
remmder	remember	0.8694444444444446	2	birbeck	-1	27	6	13
remmeb	remember	0.9027777777777778	3	birbeck	0	64	-1	8
remmeber	remember	0.9708333333333333	2	birbeck	0	22	0	1
remmember	remember	0.9449074074074074	1	birbeck	2	6	0	1
rempber	remember	0.8694444444444446	2	birbeck	0	23	2	9
render	remember	0.7777777777777778	4	birbeck	-1	47	-1	1
rermember	remember	0.9703703703703703	1	birbeck	0	4	0	1
reymeber	remember	0.9333333333333333	2	birbeck	0	27	0	1
rimeb	remember	0.6833333333333332	4	birbeck	-1	16	-1	3
rimember	remember	0.8392857142857144	1	birbeck	3	5	0	1
riverber	remember	0.6833333333333332	3	birbeck	-1	25	-1	1
rmemd	remember	0.6833333333333332	4	birbeck	-1	15	-1	21
rembered	remembered	0.895	2	birbeck	2	17	2	12
remebered	remembered	0.98	1	birbeck	0	16	0	1
rememberd	remembered	0.98	1	birbeck	0	3	0	3
remen	remembered	0.8400000000000001	6	birbeck	-1	78	-1	1
remberance	remembrance	0.9554545454545454	3	birbeck	0	3	0	2
remberemance	remembrance	0.8957070707070707	4	birbeck	0	8	-1	1
remberence	remembrance	0.8823905723905724	4	birbeck	2	8	-1	2
remberiance	remembrance	0.9342424242424243	4	birbeck	0	27	-1	1
rembrance	remembrance	0.9575757575757576	2	birbeck	0	16	0	4
rembrence	remembrance	0.9316498316498316	3	birbeck	0	3	-1	2
remeberence	remembrance	0.905050505050505	3	birbeck	1	7	-1	1
remebrence	remembrance	0.9214141414141415	2	birbeck	0	6	0	3
remember	remembrance	0.9204545454545455	5	birbeck	-1	7	-1	1
rememberance	remembrance	0.946969696969697	1	birbeck	0	4	0	1
rememberants	remembrance	0.9084848484848485	3	birbeck	5	6	-1	1
rememberence	remembrance	0.9084848484848485	2	birbeck	2	5	0	1
remembers	remembrance	0.8982323232323232	5	birbeck	-1	8	-1	1
remembrence	remembrance	0.9436363636363637	1	birbeck	0	3	0	1
remembunce	remembrance	0.9436363636363637	2	birbeck	0	11	0	1
rememerance	remembrance	0.9636363636363636	1	birbeck	0	8	0	1
remenbence	remembrance	0.8554545454545455	3	birbeck	1	16	-1	1
remenbences	remembrance	0.8409090909090909	4	birbeck	-1	18	-1	1
remenberance	remembrance	0.8884848484848485	2	birbeck	0	6	0	1
remenbrance	remembrance	0.9236363636363636	1	birbeck	0	4	0	1
remerince	remembrance	0.9232323232323232	3	birbeck	-1	9	-1	2
remmberance	remembrance	0.9787878787878788	2	birbeck	0	7	0	1
remmberence	remembrance	0.8875757575757576	3	birbeck	2	7	-1	1
remmbranes	remembrance	0.9342424242424243	3	birbeck	0	4	-1	2
remmbranse	remembrance	0.9342424242424243	2	birbeck	1	6	0	1
remmeberance	remembrance	0.9169191919191918	3	birbeck	0	7	0	1
remmemberaice	remembrance	0.854941724941725	3	birbeck	4	7	-1	1
remmembrance	remembrance	0.9593434343434344	1	birbeck	0	3	0	1
remmenbrance	remembrance	0.9169191919191918	2	birbeck	0	3	0	1
renbreance	remembrance	0.8952188552188552	4	birbeck	0	14	-1	1
renemberence	remembrance	0.795959595959596	3	birbeck	5	9	-1	1
re_mind	remind	0.9619047619047619	1	birbeck	0	18	0	1
remaind	remind	0.9666666666666667	1	birbeck	3	6	3	5
remained	remind	0.9416666666666667	2	birbeck	6	15	-1	1
rembenes	remind	0.8055555555555556	4	birbeck	-1	52	-1	1
remied	remind	0.9333333333333333	1	birbeck	3	28	1	4
remimed	remind	0.9095238095238095	2	birbeck	4	21	-1	1
reminded	remind	0.95	2	birbeck	6	19	-1	1
remine	remind	0.9333333333333333	1	birbeck	5	37	1	5
remined	remind	0.9714285714285714	1	birbeck	0	14	0	8
remond	remind	0.9222222222222223	1	birbeck	1	13	1	3
renind	remind	0.8577777777777779	1	birbeck	7	20	0	3
remined	reminded	0.9464285714285714	1	birbeck	6	14	3	8
remnders	reminders	0.9740740740740741	1	birbeck	0	14	0	2
remeniscences	reminiscences	0.9057692307692308	1	birbeck	0	6	0	1
reminising	reminiscing	0.9818181818181818	1	birbeck	0	15	0	1
remitt	remit	0.9666666666666667	1	birbeck	0	20	0	2
amitined	remittance	0.7083333333333334	6	birbeck	-1	23	-1	1
nemintease	remittance	0.7047619047619048	5	birbeck	-1	32	-1	1
rement	remittance	0.7977777777777779	6	birbeck	-1	29	-1	7
rementance	remittance	0.8775000000000001	2	birbeck	1	7	-1	1
rementens	remittance	0.79	5	birbeck	-1	25	-1	2
remetance	remittance	0.9274074074074075	2	birbeck	0	7	0	3
remimitens	remittance	0.8514285714285714	5	birbeck	10	59	-1	1
reminence	remittance	0.8669841269841271	3	birbeck	-1	9	-1	1
remintence	remittance	0.87	2	birbeck	1	7	1	2
remirtense	remittance	0.8514285714285714	3	birbeck	9	25	-1	1
remitance	remittance	0.98	1	birbeck	0	4	0	1
remitane	remittance	0.96	2	birbeck	0	13	0	2
remiten	remittance	0.9114285714285714	4	birbeck	-1	22	-1	15
remitence	remittance	0.9127777777777778	2	birbeck	0	14	0	5
remitens	remittance	0.8864285714285713	4	birbeck	8	18	-1	7
remitense	remittance	0.8669841269841271	3	birbeck	10	18	-1	1
remites	remittance	0.8914285714285715	5	birbeck	-1	28	-1	5
remitest	remittance	0.8864285714285713	5	birbeck	-1	16	-1	1
remitested	remittance	0.8514285714285714	5	birbeck	-1	9	-1	2
remitinse	remittance	0.8955555555555555	3	birbeck	5	25	-1	1
remiton	remittance	0.8914285714285715	4	birbeck	-1	13	-1	4
